nu,stress,time,n,w,q,z
0.05,0.1191,470.0,4.709340526461622,0.7068905635077963,0.3178674152042382,1.2504355766972486
0.05,0.1191,472.5,4.714934722567558,0.7039516026241919,0.31844590280729645,1.247780341474917
0.05,0.1191,475.0,4.720347915601963,0.7011071500473357,0.3189987356120844,1.2452116010173677
0.05,0.1191,477.5,4.725582816110956,0.6983558531863434,0.3195266813407143,1.2427279973693677
0.05,0.1191,480.0,4.730642225593973,0.6956963065908646,0.320030502676137,1.240328134481829
0.05,0.1191,482.5,4.735529031240392,0.693127055003807,0.3205109571308998,1.238010580422468
0.05,0.1191,485.0,4.7402461978912305,0.6906465976402968,0.32096879494270053,1.2357738711351396
0.05,0.1191,487.5,4.744796764210525,0.688253390548744,0.32140475944242214,1.2336165119073979
0.05,0.1191,490.0,4.749183834268348,0.6859458510621703,0.3218195849757254,1.2315369813361485
0.05,0.1191,492.5,4.753410574078518,0.6837223600020813,0.32221399732314876,1.2295337325860678
0.05,0.1191,495.0,4.757480203253605,0.6815812660853456,0.3225887117195604,1.227605197327716
0.05,0.1191,497.5,4.76139599161179,0.6795208879903317,0.32294443355357366,1.225749787064545
0.05,0.1191,500.0,4.765161251122867,0.6775395187631604,0.3232818562221006,1.2239658967806393
0.05,0.1191,502.5,4.76877933298047,0.6756354275559011,0.3236016622247359,1.2222519061302957
0.05,0.1191,505.0,4.7722536193610665,0.6738068641445982,0.3239045209817601,1.2206061831610022
0.05,0.1191,507.5,4.775587520707937,0.6720520605237943,0.32419108978327604,1.2190270854349357
0.05,0.1191,510.0,4.778784468546622,0.6703692348961435,0.3244620123956355,1.2175129632239017
0.05,0.1191,512.5,4.781847911594213,0.6687565938659011,0.3247179191766734,1.2160621612065525
0.05,0.1191,515.0,4.784781310389551,0.6672123354504307,0.32495942660784083,1.2146730208266852
0.05,0.1191,517.5,4.787588132028138,0.6657346520152015,0.3251871368227002,1.2133438826233274
0.05,0.1191,520.0,4.790271846379589,0.6643217323958933,0.3254016377426357,1.2120730878911843
0.05,0.1191,522.5,4.792835919930001,0.6629717653481841,0.32560350227352186,1.210858981388482
0.05,0.1191,525.0,4.795283813105851,0.6616829410207377,0.32579328886519976,1.2096999125400787
0.05,0.1191,527.5,4.79761897360627,0.660453454710402,0.32597154049418053,1.2085942383499948
0.05,0.1191,530.0,4.799844834719098,0.6592815077514905,0.32613878553223413,1.2075403241960787
0.05,0.1191,532.5,4.8019648081540485,0.6581653115687675,0.32629553662649824,1.206536546943851
0.05,0.1191,535.0,4.80398228345909,0.6571030879373804,0.3264422917368093,1.2055812952701963
0.05,0.1191,537.5,4.805900620335256,0.6560930733231491,0.32657953304295495,1.2046729730082615
0.05,0.1191,540.0,4.807723149020531,0.6551335185999545,0.3267077280229834,1.2038099990461812
0.05,0.1191,542.5,4.809453162521593,0.6542226934300959,0.32682732850465057,1.202990810714978
0.05,0.1191,545.0,4.811093916952697,0.6533588860149869,0.32693877157739876,1.2022138636989825
0.05,0.1191,547.5,4.81264862535465,0.6525404065646258,0.3270424790911552,1.2014776347473912
0.05,0.1191,550.0,4.814120456445938,0.6517655879596985,0.3271388581331723,1.2007806222610307
0.05,0.1191,552.5,4.815512530824013,0.6510327878621964,0.3272283010414861,1.2001213479804573
0.05,0.1191,555.0,4.816827918060539,0.6503403903260181,0.32731118552383803,1.1994983582801102
0.05,0.1191,557.5,4.818069635138798,0.6496868066418016,0.3273878750420131,1.1989102248860675
0.05,0.1191,560.0,4.819240642121722,0.6490704777523539,0.32745871871332394,1.1983555467925913
0.05,0.1191,562.5,4.820343842614995,0.6484898739689992,0.3275240519212468,1.197832950082673
0.05,0.1191,565.0,4.821382078268267,0.6479434980317467,0.3275841961193053,1.197341090366653
0.05,0.1191,567.5,4.82235813094228,0.6474298838897434,0.3276394595517865,1.196878651834644
0.05,0.1191,570.0,4.82327471644454,0.6469476001739862,0.32769013704907357,1.196444350048141
0.05,0.1191,572.5,4.8241344880254005,0.6464952482480523,0.32773651077500826,1.1960369303932143
0.05,0.1191,575.0,4.824940029702625,0.6460714659074744,0.3277788500713773,1.1956551710565675
0.05,0.1191,577.5,4.825693860480716,0.6456749250921873,0.32781741218314053,1.1952978810937633
0.05,0.1191,580.0,4.8263984280567716,0.6453043353045853,0.3278524421859356,1.19496390330531
0.05,0.1191,582.5,4.827056112872963,0.6449584413466818,0.3278841736153139,1.194652112447022
0.05,0.1191,585.0,4.827669223560229,0.6446360258825679,0.32791282857315385,1.19436141722387
0.05,0.1191,587.5,4.828239999301309,0.6443359081810097,0.3279386181799075,1.194090759184348
0.05,0.1191,590.0,4.828770608159269,0.6440569450074688,0.3279617428609964,1.193839113499929
0.05,0.1191,592.5,4.829263146951408,0.6437980306862172,0.3279823926715697,1.1936054890290422
0.05,0.1191,595.0,4.829719642334813,0.6435580965420921,0.3280007476789284,1.193388927789762
0.05,0.1191,597.5,4.830142049132453,0.6433361118183021,0.32801697823829834,1.1931885057159117
0.05,0.1191,600.0,4.830532253134935,0.6431310821522933,0.32803124539625794,1.1930033313794386
0.05,0.1191,602.5,4.830892068583101,0.6429420509731248,0.32804370117074544,1.1928325471104406
0.05,0.1191,605.0,4.831223242213917,0.6427680973215195,0.32805448892791195,1.1926753271312305
0.05,0.1191,607.5,4.831527450226311,0.6426083374897612,0.3280637436960851,1.192530878950595
0.05,0.1191,610.0,4.831806303089149,0.6424619224517248,0.32807159248956824,1.1923984411257935
0.05,0.1191,612.5,4.832061342510922,0.6423280395012018,0.32807815466866624,1.1922772846545429
0.05,0.1191,615.0,4.832294046425864,0.6422059095816979,0.328083542199932,1.192166710659105
0.05,0.1191,617.5,4.832505826471516,0.6420947886537324,0.32808786005868756,1.1920660515414183
0.05,0.1191,620.0,4.832698032432152,0.6419939653214023,0.32809120644040324,1.191974668913113
0.05,0.1191,622.5,4.83287195110086,0.641902761450246,0.32809367316608135,1.1918919541155608
0.05,0.1191,625.0,4.833028809607255,0.6418205303955837,0.3280953458777219,1.1918173266638286
0.05,0.1191,627.5,4.833169775446233,0.6417466569952546,0.328096304425725,1.1917502342251791
0.05,0.1191,630.0,4.8332959580091615,0.6416805567620709,0.32809662314689236,1.1916901518954346
0.05,0.1191,632.5,4.833408412171206,0.6416216739851034,0.32809637098070243,1.1916365805103575
0.05,0.1191,635.0,4.833508136397018,0.641569482731439,0.3280956120550761,1.1915890475382098
0.05,0.1191,637.5,4.833596077994676,0.6415234840319219,0.328094405588619,1.1915471046400694
0.05,0.1191,640.0,4.833673132518499,0.6414832062292892,0.32809280640706334,1.1915103279188783
0.05,0.1191,642.5,4.833740145835969,0.6414482039000856,0.32809086513946184,1.1914783169306125
0.05,0.1191,645.0,4.833797917313542,0.6414180562167681,0.3280886282395153,1.1914506931363569
0.05,0.1191,647.5,4.833847199280618,0.6413923671291207,0.32808613862322095,1.191427100256928
0.05,0.1191,650.0,4.833888700166841,0.6413707636137435,0.32808343544384644,1.1914072028860825
0.05,0.1191,652.5,4.833923085744252,0.6413528951609179,0.3280805546357047,1.191390685761497
0.05,0.1191,655.0,4.833950981052185,0.6413384328312128,0.32807752902107845,1.1913772527832691
0.05,0.1191,657.5,4.83397297262086,0.6413270683328454,0.32807438831519936,1.191366625712962
0.05,0.1191,660.0,4.833989609216666,0.6413185130980991,0.3280711597189893,1.1913585443519015
0.05,0.1191,662.5,4.834001402114342,0.6413124976142985,0.3280678675324458,1.1913527669380268
0.05,0.1191,665.0,4.834008829618722,0.6413087702445862,0.32806453393165513,1.1913490668033586
0.05,0.1191,667.5,4.8340123374131325,0.6413070964600195,0.32806117894636755,1.191347232793515
0.05,0.1191,670.0,4.834012340351512,0.6413072585003389,0.32805782009446655,1.1913470678148164
0.05,0.1191,672.5,4.834009223964006,0.6413090538132298,0.32805447327716775,1.1913483888894316
0.05,0.1191,675.0,4.8340033462138425,0.6413122943652863,0.32805115277799024,1.1913510260875382
0.05,0.1191,677.5,4.833995036408777,0.6413168068275185,0.3280478707423335,1.1913548234303715
0.05,0.1191,680.0,4.833984599738945,0.641322430700604,0.3280446380021654,1.1913596362271182
0.05,0.1191,682.5,4.833972318807806,0.6413290174927506,0.32804146422840486,1.1913653303661103
0.05,0.1191,685.0,4.833958452067207,0.641336431538304,0.32803835736955766,1.191371783061156
0.05,0.1191,687.5,4.833943237273583,0.6413445480404775,0.32803532426496823,1.1913788813526067
0.05,0.1191,690.0,4.833926893615375,0.6413532518481533,0.3280323709473022,1.1913865212031383
0.05,0.1191,692.5,4.833909619634047,0.641362438753699,0.32802950211824106,1.1913946082789204
0.05,0.1191,695.0,4.833891596286061,0.6413720138147441,0.3280267215599348,1.191403056565862
0.05,0.1191,697.5,4.833872990120328,0.6413818896748297,0.32802403252074513,1.1914117868715088
0.05,0.1191,700.0,4.833853950255622,0.6413919881128135,0.3280214372358786,1.1914207282982314
0.05,0.1191,702.5,4.83383461081234,0.6414022387719641,0.32801893719232383,1.191429817082363
0.05,0.1191,705.0,4.833815094928914,0.6414125771129616,0.3280165335739842,1.1914389946247912
0.05,0.1191,707.5,4.833795511469261,0.6414229461015197,0.32801422679726777,1.1914482090958862
0.05,0.1191,710.0,4.8337759566946605,0.6414332953493311,0.3280120166652989,1.1914574146226753
0.05,0.1191,712.5,4.833756518650241,0.6414435787482061,0.32800990286993753,1.1914665692682198
0.05,0.1191,715.0,4.833737273832813,0.6414537562783769,0.3280078845326425,1.1914756365554775
0.05,0.1191,717.5,4.833718288064513,0.641463793538449,0.32800596027340073,1.191484585063705
0.05,0.1191,720.0,4.833699621508521,0.6414736590883134,0.32800412873640555,1.1914933860698322
0.05,0.1191,722.5,4.833681325060207,0.641483326360053,0.3280023881603512,1.1915020152464073
0.05,0.1191,725.0,4.8336634405733685,0.6414927735324861,0.32800073638806093,1.1915104525608124
0.05,0.1191,727.5,4.8336460063030655,0.6415019806733372,0.3279991713670815,1.1915186796902644
0.05,0.1191,730.0,4.8336290532183135,0.6415109316765327,0.32799769077578794,1.1915266817718209
0.05,0.1191,732.5,4.833612604752175,0.6415196144010058,0.32799629199352587,1.1915344475134861
0.05,0.1191,735.0,4.833596682248559,0.6415280177877941,0.3279949725517392,1.191541966630314
0.05,0.1191,737.5,4.833581301477513,0.6415361337066807,0.3279937298194386,1.1915492314824734
0.05,0.1191,740.0,4.8335664720231515,0.6415439572787851,0.3279925609451401,1.1915562373647304
0.05,0.1191,742.5,4.833552202505511,0.6415514841204651,0.3279914632615725,1.1915629800406906
0.05,0.1191,745.0,4.833538497400852,0.6415587120225696,0.3279904340178349,1.1915694572432454
0.05,0.1191,747.5,4.8335253561732925,0.6415656414073639,0.32798947030305053,1.1915756690860104
0.05,0.1191,750.0,4.833512778166108,0.6415722727517306,0.3279885694100078,1.1915816157488281
0.05,0.1191,752.5,4.8335007597422255,0.641578608094235,0.3279877286041652,1.1915872988302065
0.05,0.1191,755.0,4.833489293237732,0.6415846515883866,0.3279869450412735,1.1915927218405482
0.05,0.1191,757.5,4.833478371494765,0.641590407111753,0.3279862160844852,1.1915978880601488
0.05,0.1191,760.0,4.8334679852968225,0.6415958796196188,0.32798553910967276,1.1916028017502256
0.05,0.1191,762.5,4.83345812223269,0.6416010757438019,0.3279849114273343,1.191607468690175
0.05,0.1191,765.0,4.833448770822416,0.6416060016185008,0.32798433054569254,1.1916118942257499
0.05,0.1191,767.5,4.833439918245784,0.6416106640779029,0.32798379401382877,1.1916160843429804
0.05,0.1191,770.0,4.833431549220721,0.6416150712467205,0.3279832993522382,1.1916200461992252
0.05,0.1191,772.5,4.833423649629246,0.6416192306312538,0.32798284426302354,1.191623786406167
0.05,0.1191,775.0,4.83341620453627,0.6416231501628508,0.32798242650560466,1.191627311967546
0.05,0.1191,777.5,4.8334091973245705,0.6416268386535864,0.32798204384589175,1.19163063068851
0.05,0.1191,780.0,4.833402612424342,0.6416303043594151,0.32798169420225454,1.19163374988291
0.05,0.1191,782.5,4.833396433982067,0.6416335556812846,0.3279813755666987,1.1916366770033155
0.05,0.1191,785.0,4.83339064509285,0.6416366015693024,0.3279810859615354,1.1916394200045146
0.05,0.1191,787.5,4.833385229705982,0.6416394505201026,0.3279808235336075,1.1916419864405823
0.05,0.1191,790.0,4.833380171924094,0.6416421109459142,0.32798058651351664,1.191644383796659
0.05,0.1191,792.5,4.833375455250064,0.6416445915708763,0.3279803731761061,1.1916466198457272
0.05,0.1191,795.0,4.833371063902807,0.6416469007391047,0.32798018189902006,1.191648702024755
0.05,0.1191,797.5,4.833366982539281,0.641649046561106,0.3279800111456531,1.19165063756628
0.05,0.1191,800.0,4.83336319536237,0.6416510373830212,0.3279798594238801,1.1916524339212757
0.05,0.1191,802.5,4.833359687406692,0.6416528811107485,0.32797972533648256,1.1916540981492263
0.05,0.1191,805.0,4.833356444358364,0.6416545853048699,0.32797960757031724,1.1916556370034335
0.05,0.1191,807.5,4.833353452156185,0.6416561573904418,0.3279795048774198,1.19165705712004
0.05,0.1191,810.0,4.833350696208718,0.6416576050684666,0.3279794160450082,1.1916583653894828
0.05,0.1191,812.5,4.833348163673867,0.6416589351182688,0.3279793399736803,1.191659567874531
0.05,0.1191,815.0,4.833345841872274,0.641660154231297,0.32797927561801854,1.1916606705630963
0.05,0.1191,817.5,4.833343718095393,0.6416612691120193,0.3279792219792665,1.1916616794592545
0.05,0.1191,820.0,4.8333417800557985,0.6416622862415179,0.32797917811692157,1.1916626003693507
0.05,0.1191,822.5,4.833340016595039,0.6416632115057812,0.3279791431685268,1.1916634385658469
0.05,0.1191,825.0,4.833338416856029,0.6416640506305891,0.32797911632057514,1.1916641991800487
0.05,0.1191,827.5,4.8333369695737565,0.6416648095538346,0.32797909679020826,1.1916648875390758
0.05,0.1191,830.0,4.833335664916641,0.6416654934591357,0.3279790838682279,1.1916655082908905
0.05,0.1191,832.5,4.833334493248641,0.6416661074257217,0.32797907688588923,1.1916660659923044
0.05,0.1191,835.0,4.833333445304126,0.641666656336534,0.3279790752210122,1.1916665650260074
0.05,0.1191,837.5,4.833332512104472,0.641667144921946,0.32797907829667816,1.1916670096402489
0.05,0.1191,840.0,4.833331685409386,0.6416675775238473,0.3279790855742445,1.1916674037334332
0.05,0.1191,842.5,4.833330957332925,0.6416679582965624,0.3279790965550384,1.1916677510371794
0.05,0.1191,845.0,4.83333032025746,0.6416682912518237,0.3279791107842232,1.1916680551573835
0.05,0.1191,847.5,4.833329767101603,0.6416685801189557,0.3279791278382577,1.1916683194461086
0.05,0.1191,850.0,4.8333292912284955,0.641668828392885,0.32797914732611677,1.1916685470452864
0.05,0.1191,852.5,4.833328886313179,0.641669039403527,0.3279791688908378,1.191668740949961
0.05,0.1191,855.0,4.833328546105621,0.6416692164397192,0.32797919221223093,1.1916689041213266
0.05,0.1191,857.5,4.833328265246036,0.641669362323355,0.32797921698626564,1.1916690390972762
0.05,0.1191,860.0,4.833328038557418,0.6416694797791164,0.327979242938808,1.1916691483301323
0.05,0.1191,862.5,4.83332786123315,0.6416695713365684,0.32797926981916764,1.1916692340969481
0.05,0.1191,865.0,4.833327728823959,0.6416696393370805,0.32797929739823745,1.1916692985056274
0.05,0.1191,867.5,4.833327636312423,0.6416696864169961,0.32797932549674136,1.191669343937248
0.05,0.1191,870.0,4.833327580147067,0.6416697144460592,0.32797935391582395,1.1916693720735407
0.05,0.1191,872.5,4.833327556653567,0.6416697253567937,0.32797938248718567,1.191669384656306
0.05,0.1191,875.0,4.833327562440199,0.6416697209329941,0.32797941105741363,1.191669383293474
0.05,0.1191,877.5,4.833327594386801,0.6416697028156025,0.32797943948605474,1.1916693694642637
0.05,0.1191,880.0,4.833327649155504,0.6416696727566799,0.3279794676919544,1.1916693447544828
0.05,0.1191,882.5,4.833327724062499,0.6416696321672972,0.32797949556223394,1.1916693104368703
0.05,0.1191,885.0,4.833327816629116,0.6416695823505738,0.32797952299455624,1.1916692676869771
0.05,0.1191,887.5,4.8333279244909075,0.6416695245489963,0.32797954990326184,1.1916692176267631
0.05,0.1191,890.0,4.833328045460569,0.6416694599119207,0.32797957620997736,1.1916691612941768
0.05,0.1191,892.5,4.833328177580795,0.6416693894658754,0.32797960188500624,1.1916690996199963
0.05,0.1191,895.0,4.833328319027363,0.6416693141679959,0.3279796268923591,1.1916690334713085
0.05,0.1191,897.5,4.8333284680667425,0.6416692349291989,0.32797965116986,1.1916689636707254
0.05,0.1191,900.0,4.8333286231227595,0.6416691525768182,0.3279796746794239,1.1916688909670894
0.05,0.1191,902.5,4.833328782734088,0.6416690678778363,0.3279796973870979,1.1916688160547426
0.05,0.1191,905.0,4.833328945725576,0.6416689814480685,0.32797971928536557,1.1916687394930225
0.05,0.1191,907.5,4.8333291111870675,0.6416688937633629,0.3279797403909133,1.1916686617162364
0.05,0.1191,910.0,4.833329277893401,0.6416688054669547,0.32797976067115947,1.1916685833063116
0.05,0.1191,912.5,4.833329444891784,0.6416687170581555,0.327979780119597,1.1916685047167275
0.05,0.1191,915.0,4.833329611311186,0.6416686289933508,0.3279797987319596,1.1916684263621304
0.05,0.1191,917.5,4.833329776426464,0.6416685416520767,0.3279798165130813,1.1916683485881259
0.05,0.1191,920.0,4.833329939908989,0.6416684552044852,0.3279798335030925,1.1916682715531928
0.05,0.1191,922.5,4.833330101003851,0.6416683700464113,0.3279798496923166,1.1916681956164048
0.05,0.1191,925.0,4.83333025921286,0.6416682864382033,0.32797986509229754,1.1916681210156035
0.05,0.1191,927.5,4.833330414094795,0.6416682046103384,0.32797987971529907,1.1916680479615336
0.05,0.1191,930.0,4.833330565258029,0.6416681247673148,0.3279798935737716,1.1916679766413232
0.05,0.1191,932.5,4.833330712740425,0.641668046886329,0.3279799067286518,1.191667907039913
0.05,0.1191,935.0,4.833330856093726,0.6416679712024173,0.32797991917431824,1.191667839370524
0.05,0.1191,937.5,4.83333099510443,0.6416678978264632,0.3279799309298801,1.1916677737357737
0.05,0.1191,940.0,4.833331129587691,0.641667826854384,0.3279799420135911,1.1916677102245918
0.05,0.1191,942.5,4.833331259379837,0.6416677583710769,0.3279799524423049,1.191667648915753
0.05,0.1191,945.0,4.83333138433088,0.641667692454367,0.32797996223093007,1.1916675898814197
0.05,0.1191,947.5,4.833331504754119,0.6416676289368417,0.3279799714477552,1.1916675329757065
0.05,0.1191,950.0,4.8333316204969075,0.6416675678980325,0.32797998010123913,1.191667478271727
0.05,0.1191,952.5,4.833331731455923,0.6416675093914695,0.3279799882033618,1.1916674258192748
0.05,0.1191,955.0,4.833331837605166,0.6416674534298251,0.32797999577341913,1.1916673756316758
0.05,0.1191,957.5,4.83333193891714,0.6416674000266558,0.32798000282875567,1.1916673277228713
0.05,0.1191,960.0,4.833332035356811,0.6416673491995761,0.32798000938439886,1.1916672821102796
0.05,0.1191,962.5,4.83333212733156,0.641667300732731,0.3279800154916873,1.1916672386023759
0.05,0.1191,965.0,4.833332214991213,0.6416672545462903,0.3279800211785592,1.191667197129164
0.05,0.1191,967.5,4.833332298216982,0.6416672107022824,0.32798002644875573,1.1916671577474025
0.05,0.1191,970.0,4.833332377074681,0.6416671691653405,0.32798003132072884,1.1916671204266454
0.05,0.1191,972.5,4.833332451622443,0.6416671299041964,0.3279800358113462,1.1916670851400277
0.05,0.1191,975.0,4.833332521906699,0.6416670928937991,0.3279800399356969,1.1916670518661692
0.05,0.1191,977.5,4.833332588209167,0.6416670579851091,0.32798004372443534,1.1916670204723907
0.05,0.1191,980.0,4.833332650885633,0.641667024990085,0.3279800472126022,1.191666990790949
0.05,0.1191,982.5,4.833332709835095,0.6416669939615057,0.3279800504026187,1.191666962870066
0.05,0.1191,985.0,4.833332765169922,0.6416669648397065,0.3279800533111981,1.1916669366570387
0.05,0.1191,987.5,4.833332816995011,0.6416669375689857,0.3279800559540019,1.1916669121026704
0.05,0.1191,990.0,4.833332865405408,0.6416669120988564,0.3279800583455587,1.1916668891624025
0.05,0.1191,992.5,4.83333291057327,0.6416668883383007,0.32798006050348016,1.1916668677550968
0.05,0.1191,995.0,4.833332952880016,0.6416668660862466,0.3279800624548501,1.1916668477004042
0.05,0.1191,997.5,4.833332992282972,0.641666845364742,0.3279800642058046,1.1916668290189532
0.05,0.1191,1000.0,4.8333330289091885,0.6416668261065752,0.327980065770119,1.1916668116509033
0.05,0.1191,1002.5,4.833333062879374,0.6416668082478997,0.32798006716077616,1.1916667955393931
0.05,0.1191,1005.0,4.833333094306549,0.6416667917289318,0.3279800683899363,1.1916667806311863
0.05,0.1191,1007.5,4.833333123307516,0.6416667764879284,0.32798006946931685,1.1916667668712226
0.05,0.1191,1010.0,4.833333150171915,0.6416667623723628,0.3279800704156102,1.1916667541223895
0.05,0.1191,1012.5,4.833333174918994,0.6416667493717977,0.32798007123632544,1.1916667423758756
0.05,0.1191,1015.0,4.833333197663906,0.6416667374254327,0.3279800719415124,1.1916667315773282
0.05,0.1191,1017.5,4.833333218515065,0.6416667264760303,0.3279800725404934,1.1916667216755714
0.05,0.1191,1020.0,4.833333237573351,0.6416667164703364,0.32798007304185,1.1916667126229799
0.05,0.1191,1022.5,4.833333254931294,0.6416667073595026,0.3279800734534106,1.19166670437587
0.05,0.1191,1025.0,4.833333270857154,0.6416666990023777,0.3279800737899101,1.1916666968071352
0.05,0.1191,1027.5,4.8333332853617055,0.641666691393111,0.3279800740550308,1.1916666899118504
0.05,0.1191,1030.0,4.833333298517195,0.6416666844935737,0.32798007425466086,1.1916666836558987
0.05,0.1191,1032.5,4.833333310404392,0.6416666782611781,0.327980074394717,1.1916666780010972
0.05,0.1191,1035.0,4.8333333210952985,0.6416666726579614,0.32798007448044786,1.191666672913407
0.05,0.1191,1037.5,4.833333330652535,0.6416666676509082,0.3279800745164288,1.1916666683632235
0.05,0.1191,1040.0,4.833333339128723,0.6416666632122727,0.3279800745065564,1.1916666643256713
0.05,0.1191,1042.5,4.833333346565866,0.6416666593199027,0.3279800744540445,1.191666660780898
0.05,0.1191,1045.0,4.833333353267205,0.6416666558142067,0.3279800743741689,1.1916666575852548
0.05,0.1191,1047.5,4.833333359239613,0.6416666526915283,0.32798007426819703,1.191666654735526
0.05,0.1191,1050.0,4.833333364464025,0.641666649961865,0.3279800741360673,1.191666652240777
0.05,0.1191,1052.5,4.833333368987421,0.6416666476004642,0.32798007398071766,1.191666650078782
0.05,0.1191,1055.0,4.833333372849654,0.6416666455863282,0.32798007380468475,1.1916666482306848
0.05,0.1191,1057.5,4.833333376083173,0.6416666439023552,0.3279800736101148,1.1916666466811385
0.05,0.1191,1060.0,4.833333378712749,0.6416666425354813,0.3279800733987748,1.1916666454184368
0.05,0.1191,1062.5,4.833333380755208,0.6416666414768224,0.3279800731720638,1.1916666444346362
0.05,0.1191,1065.0,4.833333382409143,0.6416666406220346,0.32798007293747683,1.1916666436354892
0.05,0.1191,1067.5,4.833333383750818,0.6416666399310252,0.3279800726982962,1.1916666429848233
0.05,0.1191,1070.0,4.833333384712195,0.6416666394394889,0.32798007245286576,1.191666642514983
0.05,0.1191,1072.5,4.833333385323477,0.6416666391315305,0.32798007220284914,1.1916666422116595
0.05,0.1191,1075.0,4.833333385611479,0.6416666389930308,0.32798007194979845,1.1916666420621569
0.05,0.1191,1077.5,4.833333385599681,0.6416666390116251,0.32798007169517607,1.191666642055361
0.05,0.1191,1080.0,4.83333338530826,0.6416666391766798,0.3279800714403761,1.1916666421817275
0.05,0.1191,1082.5,4.833333384754142,0.6416666394792684,0.3279800711867468,1.1916666424332565
0.05,0.1191,1085.0,4.833333384002633,0.6416666398851636,0.3279800709345695,1.1916666427788705
0.05,0.1191,1087.5,4.8333333831237235,0.6416666403576888,0.32798007068396345,1.1916666431852545
0.05,0.1191,1090.0,4.833333382089673,0.6416666409112891,0.32798007043697874,1.1916666436657044
0.05,0.1191,1092.5,4.833333380922639,0.6416666415343087,0.32798007019463504,1.1916666442097195
0.05,0.1191,1095.0,4.833333379643967,0.6416666422155181,0.3279800699579697,1.1916666448071824
0.05,0.1191,1097.5,4.833333378274345,0.6416666429440291,0.32798006972805627,1.1916666454482931
0.05,0.1191,1100.0,4.833333376833969,0.6416666437092102,0.3279800695060248,1.1916666461234877
0.05,0.1191,1102.5,4.833333375342696,0.641666644500601,0.32798006929308055,1.1916666468233699
0.05,0.1191,1105.0,4.833333373807431,0.6416666453146458,0.32798006908803234,1.1916666475445903
0.05,0.1191,1107.5,4.833333372213358,0.6416666461593676,0.32798006888557363,1.1916666482939418
0.05,0.1191,1110.0,4.833333370598682,0.6416666470145033,0.32798006869083324,1.1916666490534817
0.05,0.1191,1112.5,4.83333336897664,0.6416666478731035,0.3279800685041672,1.1916666498169235
0.05,0.1191,1115.0,4.833333367360065,0.6416666487284283,0.3279800683259338,1.1916666505781741
0.05,0.1191,1117.5,4.833333365761506,0.6416666495738877,0.32798006815650366,1.191666651331273
0.05,0.1191,1120.0,4.833333364193338,0.641666650402982,0.32798006799627016,1.1916666520703467
0.05,0.1191,1122.5,4.833333362667876,0.6416666512092399,0.3279800678456594,1.1916666527895512
0.05,0.1191,1125.0,4.833333361189418,0.641666651990424,0.3279800677044221,1.1916666534868252
0.05,0.1191,1127.5,4.833333359708113,0.641666652772887,0.3279800675675305,1.191666654185667
0.05,0.1191,1130.0,4.833333358268247,0.6416666535332725,0.32798006743836894,1.1916666548651478
0.05,0.1191,1132.5,4.833333356873577,0.6416666542696186,0.32798006731675544,1.1916666555234718
0.05,0.1191,1135.0,4.833333355527172,0.6416666549803298,0.32798006720248474,1.1916666561591653
0.05,0.1191,1137.5,4.833333354231448,0.6416666556641509,0.3279800670953322,1.1916666567710679
0.05,0.1191,1140.0,4.833333352988226,0.6416666563201416,0.32798006699505816,1.1916666573582995
0.05,0.1191,1142.5,4.833333351798773,0.6416666569476507,0.3279800669014127,1.1916666579202433
0.05,0.1191,1145.0,4.833333350663848,0.6416666575462905,0.3279800668141399,1.1916666584565285
0.05,0.1191,1147.5,4.8333333495757715,0.6416666581201403,0.3279800667320235,1.191666658970755
0.05,0.1191,1150.0,4.833333348540008,0.6416666586663202,0.3279800666554755,1.1916666594603387
0.05,0.1191,1152.5,4.8333333475558895,0.6416666591851942,0.3279800665842239,1.1916666599255832
0.05,0.1191,1155.0,4.833333346622205,0.6416666596774105,0.3279800665179828,1.1916666603670512
0.05,0.1191,1157.5,4.833333345737327,0.6416666601438366,0.3279800664564671,1.191666660785503
0.05,0.1191,1160.0,4.833333344899204,0.6416666605855589,0.3279800663993934,1.191666661181904
0.05,0.1191,1162.5,4.833333344105371,0.6416666610038831,0.3279800663464791,1.1916666615574125
0.05,0.1191,1165.0,4.8333333433529475,0.641666661400334,0.3279800662974426,1.1916666619133855
0.05,0.1191,1167.5,4.833333342638625,0.6416666617766552,0.32798006625200354,1.1916666622513872
0.05,0.1191,1170.0,4.833333341958684,0.64166666213481,0.32798006620988296,1.1916666625731729
0.05,0.1191,1172.5,4.833333341308984,0.6416666624769803,0.32798006617080244,1.1916666628807024
0.05,0.1191,1175.0,4.833333340684968,0.6416666628055675,0.32798006613448505,1.1916666631761315
0.05,0.1191,1177.5,4.833333340097427,0.6416666631149135,0.32798006610100905,1.1916666634543263
0.05,0.1191,1180.0,4.833333339607472,0.6416666633729468,0.3279800660715927,1.1916666636862487
0.05,0.1191,1182.5,4.833333339153936,0.6416666636117816,0.32798006604471963,1.1916666639009497
0.05,0.1191,1185.0,4.833333338733828,0.641666663832996,0.32798006602019,1.1916666640998428
0.05,0.1191,1187.5,4.833333338343889,0.641666664038306,0.3279800659978084,1.1916666642844724
0.05,0.1191,1190.0,4.833333337980595,0.6416666642295652,0.3279800659773843,1.1916666644565066
0.05,0.1191,1192.5,4.833333337640165,0.6416666644087649,0.3279800659587315,1.191666664617737
0.05,0.1191,1195.0,4.833333337318546,0.6416666645780342,0.32798006594166856,1.1916666647700866
